feature importance	biomolecule
0	PLEKHA4
0	PLEKHA5
0	PLEKHA6
0	PLEKHA7
0	PLEKHA8
0	PLEKHB1
0	PLEKHB2
0	PLEKHF1
0	PLEKHF2
0	PLEKHG1
0	PLEKHG2
0	PLEKHG3
0	PLEKHG5
0	PLEKHG6
0	PLEKHJ1
0	PLEKHM1
0	PLEKHM2
0	PLEKHM3
0	PLEKHN1
0	PLEKHO1
0	PLEKHO2
0	PLG
0	PLGLB1
0	PLGLB2
0	PLGRKT
0	PLIN2
0	PLIN3
0	PLIN4
0	PLIN5
0	PLK1
0	PLK2
0	PLK3
0	PLK4
0	PLOD1
0	PLOD2
0	PLOD3
0	PLPBP
0	PLPP1
0	PLPP3
0	PLPP5
0	PLPP6
0	PLPPR2
0	PLRG1
0	PLS1
0	PLS3
0	PLSCR1
0	PLSCR3
0	PLSCR4
0	PLTP
0	PLVAP
0	PLXDC1
0	PLXDC2
0	PLXNA1
0	PLXNA3
0	PLXNB1
0	PLXNB2
0	PLXNB3
0	PLXNC1
0	PLXND1
0	PM20D2
0	PMAIP1
0	PMEPA1
0	PMF1-BGLAP
0	PML
0	PMM1
0	PMM2
0	PMP22
0	PMPCA
0	PMPCB
0	PMS1
0	PMS2
0	PMVK
0	PNISR
0	PNKD
0	PNKP
0	PNMA1
0	PNMA2
0	PNMA3
0	PNMA5
0	PNN
0	PNO1
0	PNOC
0	PNP
0	PNPLA1
0	PNPLA2
0	PNPLA4
0	PNPLA6
0	PNPLA7
0	PNPLA8
0	PNPO
0	PNPT1
0	PNRC1
0	PNRC2
0	POC1A
0	POC1B
0	POC1B-GALNT4
0	POC5
0	PODN
0	PODXL
0	PODXL2
0	POFUT2
0	POGK
0	POGLUT1
0	POGLUT2
0	POGLUT3
0	POGZ
0	POLA1
0	POLA2
0	POLB
0	POLD1
0	POLD2
0	POLD3
0	POLD4
0	POLDIP2
0	POLDIP3
0	POLE
0	POLE2
0	POLE3
0	POLE4
0	POLG
0	POLG2
0	POLH
0	POLI
0	POLK
0	POLL
0	POLM
0	POLN
0	POLQ
0	POLR1A
0	POLR1B
0	POLR1C
0	POLR1D
0	POLR1E
0	POLR1F
0	POLR1H
0	POLR2A
0	POLR2B
0	POLR2C
0	POLR2D
0	POLR2E
0	POLR2F
0	POLR2G
0	POLR2H
0	POLR2I
0	POLR2J2
0	POLR2J3
0	POLR2K
0	POLR2L
0	POLR3A
0	POLR3B
0	POLR3C
0	POLR3D
0	POLR3E
0	POLR3F
0	POLR3G
0	POLR3GL
0	POLR3H
0	POLR3K
0	POLRMT
0	POM121
0	POM121C
0	POMGNT1
0	POMGNT2
0	POMK
0	POMP
0	POMT1
0	POMT2
0	POMZP3
0	PON2
0	POP1
0	POP4
0	POP7
0	POPDC2
0	POR
0	PORCN
0	POT1
0	POU2AF1
0	POU2F1
0	POU2F2
0	POU5F1
0	POU5F1B
0	POU6F1
0	PP2D1
0	PPA1
0	PPA2
0	PPAN
0	PPAN-P2RY11
0	PPARA
0	PPARD
0	PPARG
0	PPARGC1B
0	PPBP
0	PPCDC
0	PPCS
0	PPDPF
0	PPEF1
0	PPEF2
0	PPFIA1
0	PPFIA3
0	PPFIA4
0	PPFIBP1
0	PPFIBP2
0	PPHLN1
0	PPIA
0	PPIAL4H
0	PPIB
0	PPID
0	PPIE
0	PPIF
0	PPIG
0	PPIH
0	PPIL1
0	PPIL2
0	PPIL3
0	PPIL4
0	PPIP5K2
0	PPL
0	PPM1A
0	PPM1B
0	PPM1D
0	PPM1F
0	PPM1G
0	PPM1H
0	PPM1J
0	PPM1K
0	PPM1L
0	PPM1M
0	PPM1N
0	PPME1
0	PPOX
0	PPP1CA
0	PPP1CB
0	PPP1CC
0	PPP1R10
0	PPP1R11
0	PPP1R12A
0	PPP1R12B
0	PPP1R12C
0	PPP1R13B
0	PPP1R13L
0	PPP1R14A
0	PPP1R14B
0	PPP1R15A
0	PPP1R15B
0	PPP1R16A
0	PPP1R16B
0	PPP1R17
0	PPP1R18
0	PPP1R2
0	PPP1R21
0	PPP1R35
0	PPP1R37
0	PPP1R3B
0	PPP1R3D
0	PPP1R3E
0	PPP1R3F
0	PPP1R7
0	PPP1R8
0	PPP1R9A
0	PPP1R9B
0	PPP2CA
0	PPP2CB
0	PPP2R1A
0	PPP2R1B
0	PPP2R2A
0	PPP2R2B
0	PPP2R2D
0	PPP2R3A
0	PPP2R3B
0	PPP2R3C
0	PPP2R5A
0	PPP2R5B
0	PPP2R5C
0	PPP2R5D
0	PPP2R5E
0	PPP3CA
0	PPP3CB
0	PPP3CC
0	PPP3R1
0	PPP4C
0	PPP4R1
0	PPP4R3A
0	PPP4R3B
0	PPP4R4
0	PPP5C
0	PPP6C
0	PPP6R1
0	PPP6R2
0	PPP6R3
0	PPRC1
0	PPT1
0	PPT2
0	PPTC7
0	PPWD1
0	PQBP1
0	PRADC1
0	PRAF2
0	PRAG1
0	PRAM1
0	PRC1
0	PRCC
0	PRCP
0	PRDM1
0	PRDM10
0	PRDM11
0	PRDM2
0	PRDM4
0	PRDM5
0	PRDM8
0	PRDX1
0	PRDX2
0	PRDX3
0	PRDX4
0	PRDX5
0	PRDX6
0	PREB
0	PRELID1
0	PRELID2
0	PRELID3B
0	PRELP
0	PREP
0	PREPL
0	PRF1
0	PRG2
0	PRG4
0	PRH1-TAS2R14
0	PRICKLE1
0	PRICKLE3
0	PRICKLE4
0	PRIM1
0	PRIMPOL
0	PRKAA1
0	PRKAB2
0	PRKACA
0	PRKACB
0	PRKAG1
0	PRKAG2
0	PRKAR1A
0	PRKAR1B
0	PRKAR2A
0	PRKAR2B
0	PRKCA
0	PRKCB
0	PRKCD
0	PRKCI
0	PRKCQ
0	PRKCSH
0	PRKCZ
0	PRKD2
0	PRKD3
0	PRKDC
0	PRKG1
0	PRKG2
0	PRKN
0	PRKRA
0	PRKRIP1
0	PRKX
0	PRL
0	PRLR
0	PRMT1
0	PRMT2
0	PRMT3
0	PRMT5
0	PRMT6
0	PRMT7
0	PRMT9
0	PRNP
0	PROB1
0	PROCA1
0	PROCR
0	PROK2
0	PRORP
0	PROS1
0	PROSER1
0	PROSER2
0	PROSER3
0	PRPF19
0	PRPF3
0	PRPF31
0	PRPF38A
0	PRPF38B
0	PRPF39
0	PRPF4
0	PRPF40A
0	PRPF40B
0	PRPF4B
0	PRPF6
0	PRPF8
0	PRPS1
0	PRPS2
0	PRPSAP1
0	PRPSAP2
0	PRR11
0	PRR12
0	PRR13
0	PRR14
0	PRR14L
0	PRR16
0	PRR3
0	PRR5
0	PRR5L
0	PRR7
0	PRRC1
0	PRRC2A
0	PRRC2B
0	PRRC2C
0	PRRG1
0	PRRG4
0	PRRT2
0	PRRT3
0	PRRT4
0	PRSS21
0	PRSS23
0	PRSS33
0	PRSS36
0	PRSS53
0	PRTFDC1
0	PRTN3
0	PRUNE1
0	PRUNE2
0	PRX
0	PRXL2A
0	PRXL2B
0	PRXL2C
0	PSAP
0	PSAT1
0	PSD
0	PSD3
0	PSD4
0	PSEN1
0	PSEN2
0	PSENEN
0	PSIP1
0	PSKH1
0	PSMA1
0	PSMA3
0	PSMA4
0	PSMA5
0	PSMA6
0	PSMA7
0	PSMA8
0	PSMB1
0	PSMB10
0	PSMB2
0	PSMB3
0	PSMB4
0	PSMB5
0	PSMB6
0	PSMB7
0	PSMB8
0	PSMB9
0	PSMC1
0	PSMC2
0	PSMC3
0	PSMC3IP
0	PSMC4
0	PSMC5
0	PSMC6
0	PSMD1
0	PSMD10
0	PSMD11
0	PSMD12
0	PSMD14
0	PSMD2
0	PSMD3
0	PSMD4
0	PSMD5
0	PSMD6
0	PSMD7
0	PSMD8
0	PSMD9
0	PSME1
0	PSME2
0	PSME3
0	PSME3IP1
0	PSME4
0	PSMF1
0	PSMG1
0	PSMG2
0	PSMG3
0	PSMG4
0	PSPC1
0	PSPH
0	PSRC1
0	PSTK
0	PSTPIP1
0	PSTPIP2
0	PTAR1
0	PTBP1
0	PTBP2
0	PTBP3
0	PTCD1
0	PTCD2
0	PTCH1
0	PTCH2
0	PTCHD4
0	PTCRA
0	PTDSS1
0	PTDSS2
0	PTEN
0	PTER
0	PTGDR
0	PTGDS
0	PTGER2
0	PTGER3
0	PTGER4
0	PTGES2
0	PTGES3
0	PTGES3L
0	PTGFRN
0	PTGIR
0	PTGIS
0	PTGR1
0	PTGR2
0	PTGS1
0	PTGS2
0	PTH2R
0	PTK2
0	PTK2B
0	PTK6
0	PTK7
0	PTMA
0	PTMS
0	PTOV1
0	PTP4A1
0	PTP4A2
0	PTP4A3
0	PTPA
0	PTPDC1
0	PTPN1
0	PTPN11
0	PTPN12
0	PTPN13
0	PTPN14
0	PTPN18
0	PTPN2
0	PTPN23
0	PTPN4
0	PTPN6
0	PTPN7
0	PTPN9
0	PTPRA
0	PTPRC
0	PTPRCAP
0	PTPRE
0	PTPRF
0	PTPRJ
0	PTPRK
0	PTPRM
0	PTPRN
0	PTPRN2
0	PTPRO
0	PTPRS
0	PTRH1
0	PTRH2
0	PTRHD1
0	PTS
0	PTTG1IP
0	PTTG2
0	PTX3
0	PUDP
0	PUF60
0	PUM1
0	PUM2
0	PUM3
0	PURB
0	PUS1
0	PUS10
0	PUS3
0	PUS7
0	PUS7L
0	PUSL1
0	PVALB
0	PVR
0	PVRIG
0	PWP1
0	PWP2
0	PWWP2A
0	PWWP2B
0	PWWP3A
0	PXDC1
0	PXK
0	PXMP2
0	PXMP4
0	PXN
0	PYCARD
0	PYCR1
0	PYCR2
0	PYCR3
0	PYGB
0	PYGL
0	PYGM
0	PYGO2
0	PYM1
0	PYROXD1
0	PYROXD2
0	PYURF
0	QARS1
0	QDPR
0	QKI
0	QPCT
0	QPCTL
0	QPRT
0	QRICH1
0	QRICH2
0	QRSL1
0	QSER1
0	QTRT1
0	QTRT2
0	R3HCC1
0	R3HCC1L
0	R3HDM2
0	R3HDM4
0	RAB10
0	RAB11A
0	RAB11B
0	RAB11FIP1
0	RAB11FIP2
0	RAB11FIP3
0	RAB11FIP4
0	RAB11FIP5
0	RAB12
0	RAB14
0	RAB15
0	RAB18
0	RAB19
0	RAB1A
0	RAB1B
0	RAB20
0	RAB21
0	RAB22A
0	RAB23
0	RAB24
0	RAB27A
0	RAB27B
0	RAB28
0	RAB29
0	RAB2A
0	RAB2B
0	RAB30
0	RAB31
0	RAB32
0	RAB33A
0	RAB34
0	RAB35
0	RAB36
0	RAB37
0	RAB38
0	RAB39A
0	RAB39B
0	RAB3A
0	RAB3B
0	RAB3C
0	RAB3D
0	RAB3GAP1
0	RAB3GAP2
0	RAB3IL1
0	RAB3IP
0	RAB40B
0	RAB40C
0	RAB42
0	RAB43
0	RAB44
0	RAB4A
0	RAB4B
0	RAB5A
0	RAB5B
0	RAB5C
0	RAB5IF
0	RAB6A
0	RAB6B
0	RAB7A
0	RAB8A
0	RAB8B
0	RAB9A
0	RABAC1
0	RABEP1
0	RABEP2
0	RABEPK
0	RABGAP1
0	RABGAP1L
0	RABGEF1
0	RABGGTA
0	RABGGTB
0	RABIF
0	RABL2B
0	RABL3
0	RABL6
0	RAC1
0	RAC2
0	RACGAP1
0	RACK1
0	RAD1
0	RAD17
0	RAD18
0	RAD21
0	RAD23A
0	RAD50
0	RAD51
0	RAD51AP1
0	RAD51B
0	RAD51C
0	RAD51D
0	RAD52
0	RAD54B
0	RAD54L
0	RAD54L2
0	RAD9A
0	RAD9B
0	RADX
0	RAE1
0	RAF1
0	RAI1
0	RAI2
0	RALA
0	RALB
0	RALBP1
0	RALGAPA1
0	RALGAPB
0	RALGDS
0	RALGPS1
0	RALGPS2
0	RALY
0	RAMAC
0	RAMP1
0	RAN
0	RANBP1
0	RANBP10
0	RANBP2
0	RANBP3
0	RANBP9
0	RANGAP1
0	RANGRF
0	RAP1A
0	RAP1B
0	RAP1GAP
0	RAP1GAP2
0	RAP1GDS1
0	RAP2A
0	RAP2B
0	RAP2C
0	RAPGEF1
0	RAPGEF5
0	RAPGEF6
0	RAPGEFL1
0	RAPH1
0	RARA
0	RARB
0	RARG
0	RARS1
0	RARS2
0	RASA1
0	RASA2
0	RASA3
0	RASA4
0	RASA4B
0	RASAL3
0	RASGEF1A
0	RASGEF1B
0	RASGRF2
0	RASGRP1
0	RASGRP2
0	RASGRP3
0	RASGRP4
0	RASL11A
0	RASSF2
0	RASSF3
0	RASSF4
0	RASSF5
0	RASSF7
0	RAVER1
0	RAVER2
0	RB1CC1
0	RBAK
0	RBBP4
0	RBBP5
0	RBBP6
0	RBBP7
0	RBBP8
0	RBBP9
0	RBCK1
0	RBFA
0	RBIS
0	RBKS
0	RBL1
0	RBL2
0	RBM10
0	RBM11
0	RBM12B
0	RBM14
0	RBM15
0	RBM15B
0	RBM17
0	RBM18
0	RBM19
0	RBM22
0	RBM23
0	RBM25
0	RBM27
0	RBM28
0	RBM3
0	RBM33
0	RBM34
0	RBM38
0	RBM4
0	RBM41
0	RBM42
0	RBM44
0	RBM45
0	RBM47
0	RBM48
0	RBM4B
0	RBM5
0	RBM6
0	RBM7
0	RBM8A
0	RBMS1
0	RBMS2
0	RBMX
0	RBMX2
0	RBMXL1
0	RBP5
0	RBP7
0	RBPMS
0	RBPMS2
0	RBSN
0	RBX1
0	RC3H1
0	RC3H2
0	RCAN1
0	RCBTB1
0	RCBTB2
0	RCC1
0	RCC1L
0	RCC2
0	RCCD1
0	RCHY1
0	RCL1
0	RCN1
0	RCN2
0	RCN3
0	RCOR1
0	RCOR3
0	RCSD1
0	RCVRN
0	RDH10
0	RDH11
0	RDH13
0	RDH14
0	RDH16
0	RDH5
0	RDX
0	REC8
0	RECK
0	RECQL
0	RECQL4
0	RECQL5
0	REELD1
0	REEP1
0	REEP3
0	REEP5
0	REL
0	RELA
0	RELB
0	RELCH
0	RELL2
0	RELT
0	RENBP
0	REPIN1
0	REPS1
0	REPS2
0	RER1
0	RERE
0	RESF1
0	REST
0	RET
0	RETREG1
0	RETREG2
0	RETREG3
0	RETSAT
0	REV1
0	REV3L
0	REX1BD
0	REXO1
0	REXO2
0	REXO4
0	REXO5
0	RFC2
0	RFC3
0	RFC4
0	RFC5
0	RFESD
0	RFK
0	RFLNB
0	RFNG
0	RFPL2
0	RFT1
0	RFTN1
0	RFTN2
0	RFWD3
0	RFX1
0	RFX2
0	RFX3
0	RFX5
0	RFX7
0	RFXANK
0	RFXAP
0	RGCC
0	RGL1
0	RGL2
0	RGL3
0	RGMA
0	RGP1
0	RGPD1
0	RGPD2
0	RGPD4
0	RGPD5
0	RGPD8
0	RGS1
0	RGS10
0	RGS12
0	RGS14
0	RGS16
0	RGS17
0	RGS18
0	RGS19
0	RGS2
0	RGS3
0	RGS6
0	RGS9
0	RHAG
0	RHBDD1
0	RHBDD2
0	RHBDF2
0	RHCE
0	RHD
0	RHEB
0	RHEBL1
0	RHEX
0	RHNO1
0	RHOA
0	RHOB
0	RHOBTB1
0	RHOBTB2
0	RHOBTB3
0	RHOC
0	RHOF
0	RHOG
0	RHOH
0	RHOQ
0	RHOT1
0	RHOT2
0	RHOU
0	RHPN1
0	RHPN2
0	RIBC1
0	RIC1
0	RIC3
0	RIC8A
0	RICTOR
0	RIDA
0	RIF1
0	RILP
0	RILPL1
0	RILPL2
0	RIMBP3
0	RIMBP3B
0	RIMKLB
0	RIMS3
0	RIN1
0	RIN2
0	RIN3
0	RING1
0	RINT1
0	RIOK1
0	RIOK2
0	RIOK3
0	RIOX1
0	RIOX2
0	RIPK1
0	RIPOR1
0	RIPOR2
0	RIPOR3
0	RIT1
0	RLF
0	RLIM
0	RLN2
0	RLN3
0	RMC1
0	RMDN1
0	RMDN2
0	RMDN3
0	RMI1
0	RMI2
0	RMND1
0	RMND5A
0	RMND5B
0	RNA18SN2
0	RNA18SN3
0	RNA28SN1
0	RNA28SN2
0	RNA28SN4
0	RNA45SN3
0	RNA45SN4
0	RNASE1
0	RNASE2
0	RNASE3
0	RNASE4
0	RNASEH1
0	RNASEH2A
0	RNASEH2C
0	RNASEK
0	RNASEL
0	RNASET2
0	RNF10
0	RNF103
0	RNF11
0	RNF111
0	RNF112
0	RNF113A
0	RNF114
0	RNF115
0	RNF121
0	RNF122
0	RNF125
0	RNF126
0	RNF13
0	RNF130
0	RNF135
0	RNF138
0	RNF139
0	RNF14
0	RNF141
0	RNF144A
0	RNF144B
0	RNF145
0	RNF146
0	RNF149
0	RNF157
0	RNF165
0	RNF166
0	RNF167
0	RNF168
0	RNF169
0	RNF170
0	RNF175
0	RNF181
0	RNF185
0	RNF187
0	RNF19A
0	RNF19B
0	RNF2
0	RNF20
0	RNF207
0	RNF208
0	RNF213
0	RNF214
0	RNF215
0	RNF216
0	RNF217
0	RNF220
0	RNF222
0	RNF227
0	RNF24
0	RNF25
0	RNF26
0	RNF31
0	RNF32
0	RNF34
0	RNF38
0	RNF39
0	RNF4
0	RNF40
0	RNF41
0	RNF43
0	RNF44
0	RNF5
0	RNF6
0	RNF7
0	RNF8
0	RNFT1
0	RNFT2
0	RNGTT
0	RNH1
0	RNLS
0	RNMT
0	RNPC3
0	RNPEP
0	RNPEPL1
0	RNPS1
0	RO60
0	ROBO3
0	ROCK1
0	ROCK2
0	ROGDI
0	ROM1
0	ROPN1L
0	RORC
0	RP2
0	RP9
0	RPA1
0	RPA2
0	RPA3
0	RPAIN
0	RPAP1
0	RPAP2
0	RPAP3
0	RPE
0	RPF1
0	RPF2
0	RPGR
0	RPGRIP1
0	RPGRIP1L
0	RPH3AL
0	RPIA
0	RPL10
0	RPL10A
0	RPL11
0	RPL12
0	RPL13
0	RPL13A
0	RPL14
0	RPL17
0	RPL17-C18orf32
0	RPL18
0	RPL18A
0	RPL19
0	RPL21
0	RPL22
0	RPL22L1
0	RPL23
0	RPL23A
0	RPL24
0	RPL26
0	RPL26L1
0	RPL27
0	RPL27A
0	RPL28
0	RPL29
0	RPL3
0	RPL30
0	RPL31
0	RPL32
0	RPL34
0	RPL35
0	RPL35A
0	RPL36
0	RPL36A
0	RPL36A-HNRNPH2
0	RPL37
0	RPL37A
0	RPL38
0	RPL39
0	RPL39L
0	RPL4
0	RPL41
0	RPL5
0	RPL6
0	RPL7
0	RPL7A
0	RPL7L1
0	RPL8
0	RPL9
0	RPLP0
0	RPLP1
0	RPLP2
0	RPN1
0	RPN2
0	RPP14
0	RPP21
0	RPP25
0	RPP25L
0	RPP30
0	RPP38
0	RPP40
0	RPRD1A
0	RPRD1B
0	RPRD2
0	RPS10
0	RPS10-NUDT3
0	RPS11
0	RPS12
0	RPS13
0	RPS14
0	RPS15
0	RPS15A
0	RPS16
0	RPS17
0	RPS18
0	RPS19
0	RPS19BP1
0	RPS2
0	RPS20
0	RPS21
0	RPS23
0	RPS26
0	RPS27
0	RPS27A
0	RPS27L
0	RPS28
0	RPS29
0	RPS3
0	RPS3A
0	RPS4X
0	RPS4Y1
0	RPS4Y2
0	RPS5
0	RPS6
0	RPS6KA1
0	RPS6KA2
0	RPS6KA3
0	RPS6KA4
0	RPS6KA5
0	RPS6KA6
0	RPS6KB1
0	RPS6KB2
0	RPS6KC1
0	RPS6KL1
0	RPS7
0	RPS8
0	RPS9
0	RPSA
0	RPSAP58
0	RPTOR
0	RPUSD1
0	RPUSD3
0	RPUSD4
0	RRAGA
0	RRAGB
0	RRAGC
0	RRAGD
0	RRAS
0	RRAS2
0	RRBP1
0	RREB1
0	RRM1
0	RRM2
0	RRM2B
0	RRN3
0	RRNAD1
0	RRP1
0	RRP12
0	RRP15
0	RRP1B
0	RRP36
0	RRP7A
0	RRP8
0	RRP9
0	RRS1
0	RSAD1
0	RSAD2
0	RSBN1L
0	RSF1
0	RSKR
0	RSL1D1
0	RSL24D1
0	RSPH14
0	RSPH3
0	RSPH9
0	RSPRY1
0	RSRC1
0	RSRC2
0	RSRP1
0	RSU1
0	RTCA
0	RTCB
0	RTEL1
0	RTF1
0	RTF2
0	RTKN
0	RTKN2
0	RTL10
0	RTL5
0	RTL6
0	RTL8A
0	RTL8C
0	RTN1
0	RTN2
0	RTN3
0	RTN4
0	RTN4IP1
0	RTP4
0	RTRAF
0	RTTN
0	RUBCN
0	RUFY1
0	RUFY2
0	RUFY3
0	RUFY4
0	RUNDC1
0	RUNDC3A
0	RUNX1
0	RUNX2
0	RUNX3
0	RUSC2
0	RUVBL1
0	RUVBL2
0	RWDD1
0	RWDD2A
0	RWDD2B
0	RWDD3
0	RWDD4
0	RXRA
0	RXRB
0	RXYLT1
0	RYBP
0	RYK
0	RYR1
0	RYR2
0	S100A10
0	S100A11
0	S100A12
0	S100A13
0	S100A4
0	S100A5
0	S100A8
0	S100A9
0	S100B
0	S100P
0	S100Z
0	S1PR1
0	S1PR2
0	S1PR3
0	S1PR4
0	S1PR5
0	SAAL1
0	SAC3D1
0	SACM1L
0	SACS
0	SAE1
0	SAFB
0	SAFB2
0	SALL2
0	SAMD1
0	SAMD10
0	SAMD12
0	SAMD14
0	SAMD15
0	SAMD3
0	SAMD4A
0	SAMD4B
0	SAMD9
0	SAMD9L
0	SAMHD1
0	SAMM50
0	SAMSN1
0	SAP130
0	SAP18
0	SAP25
0	SAP30
0	SAP30L
0	SAPCD1
0	SAPCD2
0	SAR1A
0	SAR1B
0	SARDH
0	SARNP
0	SARS1
0	SART1
0	SART3
0	SASH1
0	SASH3
0	SASS6
0	SAT2
0	SATB1
0	SATB2
0	SAV1
0	SAYSD1
0	SBF2
0	SBK1
0	SBNO1
0	SBNO2
0	SBSPON
0	SC5D
0	SCAF1
0	SCAF11
0	SCAF4
0	SCAF8
0	SCAI
0	SCAMP1
0	SCAMP2
0	SCAMP3
0	SCAMP4
0	SCAMP5
0	SCAPER
0	SCARB1
0	SCARB2
0	SCARF1
0	SCARF2
0	SCCPDH
0	SCD
0	SCD5
0	SCFD1
0	SCFD2
0	SCGB1C1
0	SCIMP
0	SCIN
0	SCLT1
0	SCLY
0	SCML1
0	SCML2
0	SCML4
0	SCN11A
0	SCN1B
0	SCN2B
0	SCN3A
0	SCN9A
0	SCNM1
0	SCNN1A
0	SCNN1D
0	SCO1
0	SCO2
0	SCOC
0	SCP2
0	SCPEP1
0	SCRIB
0	SCRN1
0	SCRN2
0	SCRN3
0	SCUBE1
0	SCUBE3
0	SCYL1
0	SCYL2
0	SCYL3
0	SDAD1
0	SDC1
0	SDC2
0	SDC3
0	SDC4
0	SDCBP
0	SDCBP2
0	SDCCAG8
0	SDE2
0	SDF2
0	SDF2L1
0	SDF4
0	SDHAF1
0	SDHAF2
0	SDHAF4
0	SDHB
0	SDHC
0	SDHD
0	SDK1
0	SDK2
0	SDR39U1
0	SDR42E1
0	SDSL
0	SEC11A
0	SEC11C
0	SEC13
0	SEC14L1
0	SEC14L2
0	SEC14L5
0	SEC16A
0	SEC22A
0	SEC22B
0	SEC22C
0	SEC23A
0	SEC23B
0	SEC23IP
0	SEC24A
0	SEC24B
0	SEC24D
0	SEC31A
0	SEC31B
0	SEC61A1
0	SEC61A2
0	SEC61B
0	SEC61G
0	SEC62
0	SEC63
0	SECISBP2
0	SECISBP2L
0	SECTM1
0	SEH1L
0	SEL1L
0	SELENBP1
0	SELENOF
0	SELENOH
0	SELENOI
0	SELENOK
0	SELENOM
0	SELENON
0	SELENOO
0	SELENOP
0	SELENOS
0	SELENOT
0	SELENOW
0	SELL
0	SEM1
0	SEMA3B
0	SEMA3C
0	SEMA3E
0	SEMA3G
0	SEMA4A
0	SEMA4B
0	SEMA4C
0	SEMA4D
0	SEMA4G
0	SEMA6A
0	SEMA6B
0	SEMA6C
0	SEMA7A
0	SEMG1
0	SENP1
0	SENP2
0	SENP3
0	SENP5
0	SENP7
0	SENP8
0	SEPHS1
0	SEPHS2
0	SEPSECS
0	SEPTIN1
0	SEPTIN10
0	SEPTIN11
0	SEPTIN14
0	SEPTIN2
0	SEPTIN5
0	SEPTIN6
0	SEPTIN7
0	SEPTIN8
0	SEPTIN9
0	SERAC1
0	SERBP1
0	SERF1A
0	SERF2
0	SERGEF
0	SERHL2
0	SERINC1
0	SERINC2
0	SERINC3
0	SERP1
0	SERPINA1
0	SERPINB10
0	SERPINB2
0	SERPINB6
0	SERPINB8
0	SERPINB9
0	SERPINC1
0	SERPINE1
0	SERPINE2
0	SERPINF1
0	SERPINF2
0	SERPING1
0	SERPINH1
0	SERPINI1
0	SERTAD1
0	SERTAD2
0	SERTAD3
0	SESN1
0	SESN2
0	SESN3
0	SESTD1
0	SET
0	SETBP1
0	SETD1A
0	SETD1B
0	SETD3
0	SETD4
0	SETD5
0	SETD6
0	SETD7
0	SETD9
0	SETDB1
0	SETDB2-PHF11
0	SETMAR
0	SETX
0	SEZ6L
0	SF1
0	SF3A1
0	SF3A2
0	SF3A3
0	SF3B1
0	SF3B2
0	SF3B3
0	SF3B4
0	SF3B5
0	SF3B6
0	SFI1
0	SFMBT1
0	SFMBT2
0	SFN
0	SFPQ
0	SFRP1
0	SFSWAP
0	SFT2D1
0	SFT2D2
0	SFTPB
0	SFTPD
0	SFXN3
0	SFXN4
0	SFXN5
0	SGCB
0	SGCE
0	SGF29
0	SGK1
0	SGK3
0	SGMS1
0	SGO1
0	SGO2
0	SGPL1
0	SGPP1
0	SGPP2
0	SGSH
0	SGSM1
0	SGSM2
0	SGSM3
0	SGTA
0	SGTB
0	SH2B1
0	SH2B2
0	SH2D1A
0	SH2D1B
0	SH2D2A
0	SH2D3A
0	SH2D4A
0	SH2D4B
0	SH3BGR
0	SH3BGRL
0	SH3BGRL2
0	SH3BGRL3
0	SH3BP1
0	SH3BP2
0	SH3BP4
0	SH3BP5
0	SH3BP5L
0	SH3GLB1
0	SH3GLB2
0	SH3KBP1
0	SH3PXD2A
0	SH3PXD2B
0	SH3RF1
0	SH3RF3
0	SH3TC1
0	SH3TC2
0	SH3YL1
0	SHARPIN
0	SHB
0	SHC1
0	SHCBP1
0	SHE
0	SHF
0	SHFL
0	SHISA4
0	SHISA5
0	SHISA9
0	SHISAL2A
0	SHKBP1
0	SHLD1
0	SHLD2
0	SHLD3
0	SHMT1
0	SHMT2
0	SHOC2
0	SHOX
0	SHPK
0	SHPRH
0	SHQ1
0	SHROOM1
0	SHROOM4
0	SHTN1
0	SIAE
0	SIAH1
0	SIAH2
0	SIDT1
0	SIDT2
0	SIGIRR
0	SIGLEC1
0	SIGLEC10
0	SIGLEC11
0	SIGLEC14
0	SIGLEC15
0	SIGLEC16
0	SIGLEC6
0	SIGLEC7
0	SIGLEC8
0	SIGLEC9
0	SIGMAR1
0	SIK1
0	SIK1B
0	SIK3
0	SIKE1
0	SIL1
0	SIMC1
0	SIN3A
0	SINHCAF
0	SIPA1
0	SIPA1L1
0	SIPA1L2
0	SIPA1L3
0	SIRPA
0	SIRPB1
0	SIRPB2
0	SIRPD
0	SIRPG
0	SIRT1
0	SIRT2
0	SIRT3
0	SIRT4
0	SIRT5
0	SIRT6
0	SIRT7
0	SIVA1
0	SIX4
0	SKA2
0	SKA3
0	SKAP1
0	SKAP2
0	SKI
0	SKIL
0	SKIV2L
0	SKP1
0	SKP2
0	SLA2
0	SLAIN1
0	SLAIN2
0	SLAMF1
0	SLAMF6
0	SLAMF7
0	SLAMF8
0	SLBP
0	SLC10A3
0	SLC10A7
0	SLC11A1
0	SLC11A2
0	SLC12A2
0	SLC12A4
0	SLC12A6
0	SLC12A7
0	SLC12A8
0	SLC12A9
0	SLC14A1
0	SLC14A2
0	SLC15A2
0	SLC15A3
0	SLC15A4
0	SLC16A1
0	SLC16A13
0	SLC16A14
0	SLC16A4
0	SLC16A5
0	SLC17A5
0	SLC17A9
0	SLC18A2
0	SLC18B1
0	SLC19A1
0	SLC19A2
0	SLC19A3
0	SLC1A3
0	SLC1A4
0	SLC1A5
0	SLC1A7
0	SLC20A1
0	SLC20A2
